temperature,humidity,cloud_cover,wind_speed,pressure,irradiance,hour,day,month,solar_energy_generation
5.403298761202244,80.16218170093097,38.257370581560664,9.22695052380493,1010.7361579872595,680.1708169650454,13,2,1,3.868632466108121
11.718139511015695,24.477845118240182,55.724855161854535,19.020250286507267,1020.7168121248048,639.5303737463482,14,2,1,3.5887905768698882
26.968612358691235,73.7807220518486,36.655093816659026,16.030492582331167,1020.3238453072997,564.627192475267,15,2,1,2.7575066513433915
32.38466579995411,46.55842877024039,19.601864530485813,4.114985101467335,992.005765738496,500.40613694851766,16,2,1,2.8206083783847116
26.713682811899705,36.2617834846521,24.850232750227352,7.8260100328988536,1002.6330389228291,300.4784736256053,17,2,1,1.4712978624607251
23.843517176117594,22.65914101393708,22.201053427432093,18.555841904410755,1013.4790440674213,0.0,18,2,1,0.0
21.988963044107113,23.40914049173035,54.88153301632129,2.47398117453133,1023.3355629422385,0.0,19,2,1,0.0
10.214780096325725,62.951244376072026,90.61606345318933,5.0790048372987195,1018.1639678758568,0.0,20,2,1,0.0
17.801557916052914,54.03443103576964,91.27266260883977,5.244452917437927,996.1806258686837,0.0,21,2,1,0.0
20.393612290402125,19.76683373209862,5.47637775258255,11.418657513239669,999.7723093211555,0.0,22,2,1,0.0
,,7.989940095189352,8.214666394226455,1016.7257852268308,0.0,23,2,1,0.0
28.436182895684613,15.784845981823317,24.51190571723435,1.5974134799259976,1006.5016196545437,0.0,0,3,1,0.0
7.36959844637266,69.50138778988352,25.50594524694749,12.583629091541713,1009.1555854707753,0.0,1,3,1,0.0
28.24083969394795,66.95056681834313,9.48891752392511,1.9815572904030043,1011.3142937061498,0.0,2,3,1,0.0
21.149177195836835,14.674479268366012,38.84633411734405,12.128298639581562,993.6152031204009,0.0,3,3,1,0.0
18.230779996940413,54.82160604775784,58.77253926912872,10.140167604520515,1019.9586711701639,0.0,4,3,1,0.0
31.11676288840868,16.77409241941519,57.81622005994637,9.873373214506252,1020.2097053781855,0.0,5,3,1,0.0
35.30999522495951,82.29966164871533,54.34296812585927,1.3499249059845964,1006.3883805444929,0.7941320593566056,6,3,1,0.0
34.31280119116199,82.5693935344106,33.86719248874972,12.784408937670717,1011.9395826475233,256.623280475641,7,3,1,1.1410664746720183
16.607824767773614,65.85863918505041,70.64556853165807,8.626405171786615,1013.0966442008921,306.4861614126819,8,3,1,1.6639404971906118
21.907876241487855,84.095113715156,82.64839409810713,8.222122445713731,996.640290465546,502.1853175624793,9,3,1,2.632563257157121
28.31263431403564,74.91624243309525,34.62742664774085,11.929027928370735,993.9404689963197,696.0107707552528,10,3,1,3.411479674544248
34.75545127122359,76.28308607416395,8.553535929946198,12.124961198930947,990.7235531241313,909.6053331520908,11,3,1,4.192794714489101
20.2082576215471,55.57662804559466,29.633025109185652,0.3006659152397706,1021.950863937216,798.1695016714265,12,3,1,3.971426175420586
23.143410233361827,34.48473585729407,13.736865457490277,2.504518024064133,1002.0999651130642,907.277893334175,13,3,1,4.589126807157714
13.936650259939718,27.423929209313727,46.735872722718085,4.730364416894412,993.0040827253852,512.7432218767706,14,3,1,2.7751374898441177
13.037933759193292,36.176001763114336,15.593515131607827,13.559546666919582,1006.302999247429,639.5871623501447,15,3,1,3.1863616749360153
33.125258223941984,60.279634407124966,46.28447576579773,11.534822540592149,992.6468789671161,447.7372848817758,16,3,1,2.037898387116821
38.56240028570823,23.812522866591912,22.100289232464775,15.152582647695073,992.9837763482434,160.38084886066304,17,3,1,0.8109899860068404
24.27989878419666,30.691218930985727,73.8731105462403,14.81215611087714,1007.1109870996584,0.0,18,3,1,0.0
35.03532897892024,47.44486902363715,2.7568240835845637,17.063657384123015,1007.8092830900822,0.0,19,3,1,0.0
28.61636025047634,28.644007881969245,55.47463038319256,7.536297225448278,1010.3050079864769,0.0,20,3,1,0.0
18.548802453948756,57.09149357728493,16.94882749200567,6.901277323666055,1012.970901800301,0.0,21,3,1,0.0
28.613956055084138,83.85408227650639,0.09918644696270684,16.620308061069263,1013.3893579562691,0.0,22,3,1,0.0
40.38036566465969,69.84714925625012,86.92000880648071,4.75203067734369,1005.1548840643031,0.0,23,3,1,0.0
24.641739608900483,63.31412913191304,67.15277878140677,9.22344747347214,1012.5236570488082,0.0,0,4,1,0.0
40.64643655814006,56.6177180787023,9.89428220505234,3.8865130404449943,1000.665891467508,0.0,1,4,1,0.0
-1.1974510408974446,49.03583274056519,66.40723676838556,18.276814842784272,1005.4457866904298,0.0,2,4,1,0.0
33.21902504375224,24.925108770772777,61.16473327375985,8.156060261932508,1003.7664466986298,0.0,3,4,1,0.0
25.87047068238171,81.57683643414924,47.335668704320334,4.249737964616567,1001.5188500426523,0.0,4,4,1,0.0
22.009926495341325,29.882880161026904,41.9258098425614,13.84026781137824,998.3499788963838,0.0,5,4,1,0.0
25.917607765355022,17.30471020625286,88.7069762915735,4.892893564209572,992.7460650189306,55.811167379388095,6,4,1,0.44732486505053903
5.124310853991073,70.00121433829563,24.514801989745127,18.870072063404468,1007.7068667224994,289.67969968716386,7,4,1,1.501182021508292
22.80328112162488,24.049242746493313,39.83100570133833,7.352340296188229,1008.8050865172063,332.638109662734,8,4,1,1.5512809469064173
28.571125715117464,39.75167996329408,32.91154128948273,13.29281424203674,1001.765426543572,677.384212314314,9,4,1,3.1903765766990295
39.77894044741516,12.262794263278378,77.12010290366335,6.904898623148268,1024.1545352062406,553.708150741529,10,4,1,2.414407321852012
19.817297817263526,20.965435403235844,91.64653062325394,16.144911659869475,1009.4936423607261,575.7442653696417,11,4,1,3.0317290893798607
16.915063971068122,23.856290460792966,84.97816987402305,17.938454820455515,1021.1153681620333,535.5156590483099,12,4,1,2.7017508798033543
19.982429564154636,14.352810220014236,79.77039302997684,15.758367188295724,1009.9529858332567,655.1173613467532,13,4,1,3.5698329453285007
34.15402117702074,62.532556529827616,98.6789945570083,16.9699803745504,996.6470548540082,425.33201042407177,14,4,1,1.4583237536723386
28.287511096596845,76.96062366424938,69.71445504103852,2.0376165587527195,1024.1117888860672,445.02721552772704,15,4,1,2.3804434937574337
19.702397962329613,39.86523250927527,75.10537912135338,18.481293540661326,1020.9867253657167,336.35544816192964,16,4,1,1.7893407100476104
30.13267433113356,79.96611813745605,98.2802539705019,12.486014577505607,1006.4945787453186,112.03378133198747,17,4,1,0.5305034248716146
25.970775493480403,27.067725964810123,0.6990785399174082,17.384350643323994,998.507026213256,0.0,18,4,1,0.0
34.68644990532889,36.03123388489916,63.404837643636505,13.688735283708308,997.7934365692698,0.0,19,4,1,0.0
17.979469061226474,22.05895944249347,73.89715319532895,4.036953370874208,1018.210714950819,0.0,20,4,1,0.0
21.723378534022316,59.644735633519886,91.7827053757195,12.19110203291353,992.4191514007941,0.0,21,4,1,0.0
21.078918468678424,43.589567269624546,88.38443041843428,1.8189247944628195,1012.3321133494742,0.0,22,4,1,0.0
10.364850518678814,59.062667747351895,84.19606812337943,13.914460604363173,1012.4047223239643,0.0,23,4,1,0.0
27.961202770645762,70.93399243153469,94.57912719417038,8.180022821611455,996.3859091704034,0.0,0,5,1,0.0
27.610552721798893,53.656241282635875,53.73791879137075,3.034663462004179,1014.6719328952132,0.0,1,5,1,0.0
25.051134566424608,60.21042839214303,0.6920095584826758,19.58459631736828,1014.6892201218418,0.0,2,5,1,0.0
22.654128666248532,84.82002515154663,1.1054398697009526,18.021688484213623,1002.2510803604484,0.0,3,5,1,0.0
10.846292579495858,33.92514476870745,54.46390556178581,17.870874268065077,1006.9181569450947,0.0,4,5,1,0.0
20.79354677234641,38.733115090716254,43.527223886394125,15.776406127045057,1019.1467242902148,0.0,5,5,1,0.0
21.572854834732304,67.41626893674695,45.12450533654485,13.839622502870352,1008.3103645713536,6.588374612942741,6,5,1,0.0
16.97722730778381,58.90444136443094,40.0404737210037,13.101589605844904,1011.6354985344742,191.0907074936415,7,5,1,0.5952009800439616
23.38714288333991,24.282632363177186,91.77258090912358,2.1218767540771055,1004.4469377670197,232.17298370101238,8,5,1,0.8775489081389805
29.040508568145384,40.091784800839214,35.917035116978994,18.011324706369084,995.2359681207715,642.1472434773322,9,5,1,3.2955743788393255
43.8618590121053,47.4270410499772,85.62269417630833,17.62256792609221,1024.9323321071931,614.8845963399807,10,5,1,2.8223107256984803
26.74577812831839,43.55118703747115,90.28647937916409,14.957052530497068,1008.6037782098913,483.9193558449952,11,5,1,2.0829563552527777
27.57550390722764,24.261984665763265,49.950176999895476,18.54629918150245,1001.7756261497178,760.1211692388697,12,5,1,3.781384951437409
24.255540842338327,83.95440734274098,44.69380373650883,11.061669027959839,1014.9825564097597,730.1493500153305,13,5,1,3.596821002184998
5.812287847009586,70.98550093551808,76.10206042154468,8.952846694351106,1011.7287618331526,650.9137845575078,14,5,1,3.6162587687150913
24.73486124550783,48.50846656862818,70.79715076398824,19.358948043325576,998.1517898104775,481.38779348630845,15,5,1,2.5683449393203555
25.602302099410263,64.40488226454693,32.853511659620594,9.282623755953122,1020.6923924789144,464.2140064729479,16,5,1,2.8191098819543576
49.63242112485286,81.78261377084175,10.254812592464656,12.826488821343155,992.4816027922433,304.6399689457326,17,5,1,1.1366892805711022
23.076390352188774,20.893931388925697,26.485240018248035,7.461242937168779,1011.1994388142566,6.507692741834631,18,5,1,0.0
28.015473423336125,30.029844056558215,13.102850581229896,12.726524520394557,1006.7260972017417,0.0,19,5,1,0.0
24.652882302947567,53.4160997805316,29.473227577669135,14.401979912513754,1001.1369444824862,0.0,20,5,1,0.0
13.31321962380468,73.92082970818869,26.182156558079907,12.493110505771007,1018.9233044891084,0.0,21,5,1,0.0
36.42822814515021,12.90039163532219,63.77114238867135,10.291258824323954,1012.9696976001242,0.0,22,5,1,0.0
32.519330326867745,88.72145201570885,95.44960284547797,6.002215952504657,1016.5824823907151,0.0,23,5,1,0.0
,,68.57437323304836,12.876913522724466,1004.5130559925583,0.0,0,6,1,0.0
15.90612545205261,38.73849124973784,92.66494080645697,18.168577905227256,1022.9839415957279,0.0,1,6,1,0.0
39.02794310936099,33.41795502718175,78.41322586084434,0.13825182339334718,1002.065319795165,0.0,2,6,1,0.0
10.981489372077192,23.94853661206973,72.78776220711732,2.6785805485938075,1008.5865723559476,0.0,3,6,1,0.0
30.868570938002705,73.32591271440222,41.406194021334144,2.395463169997114,1022.6777539134046,0.0,4,6,1,0.0
46.90455625809979,86.43313317968773,32.47945028633686,18.46410605785708,992.9116135259964,0.0,5,6,1,0.0
15.094636748693116,43.09158038763186,84.62773724729192,13.254953779252293,993.8083653008435,0.0,6,6,1,0.29350808908083487
19.33702270397228,86.1936555802765,90.53932329290053,19.03576212940301,1024.7965718213213,217.5991548406364,7,6,1,0.9713053969253337
25.996513650876413,75.90380923480274,45.1882493650932,11.656265464248566,1023.9986904934481,425.9237953970122,8,6,1,2.2584122782232416
19.965243458838007,48.48409019810546,0.9063098186644414,9.234657943185073,1017.0095562042998,661.6075166798822,9,6,1,3.2203058590089064
9.493365689338674,63.922094330090616,79.25310589064705,15.846858236287249,1006.9465896624907,486.6388204396501,10,6,1,2.602183159031068
25.685629748060272,44.798734333637036,28.506884047229164,3.218845349504491,1007.7121297022755,808.7654899713141,11,6,1,4.448201413747004
14.376962862738951,54.69787265700419,0.9887865016920738,7.626762326346428,999.0024505738103,1053.0169953523616,12,6,1,5.84743003558204
29.735924306351816,14.643706961480305,80.4988558976122,9.325484810684475,1005.1455862647364,650.8185806262695,13,6,1,3.584561940075827
15.80575765766197,65.70107802404266,51.74141888168982,5.969167890242364,1005.0972282253216,749.5649028419837,14,6,1,3.9651725831630023
40.499344050175395,14.225971558730937,68.52107463384691,7.425712248169569,991.2631506624358,429.41303391452175,15,6,1,1.9719002698094188
17.167467076637628,75.36679575357196,91.46898211444775,1.5621037384883651,1005.8605372811784,278.33787092419095,16,6,1,1.4922763017030738
21.779384837943244,75.9957543568446,54.11738301381054,3.9596717889911592,1006.7928042981114,168.77590896663364,17,6,1,0.9479604443625643
33.135172173696695,28.966183004497168,50.31940725789658,6.709934406618567,1013.3024110980452,0.0,18,6,1,0.07786294461786308
12.691356835660448,35.89302248286402,29.06621213482635,15.917808664662687,1008.0758519685687,0.0,19,6,1,0.0
27.274599346041295,48.50483028466346,30.519383443995263,3.649947096857278,1020.1589026331321,0.0,20,6,1,0.0
38.07142754282428,57.733032554598516,79.65420660296458,6.932807479684493,1002.8646638834638,0.0,21,6,1,0.0
8.925167654387725,32.98829293935974,44.9029245585937,1.2984057639387037,1004.340115692196,0.0,22,6,1,0.0
26.846338585323043,57.398912370554,16.35262086081204,11.14208689653212,1010.0018879779626,0.0,23,6,1,0.0
27.598827942484235,33.822965858343906,9.45287640004956,12.225017762818556,997.0952953578948,0.0,0,7,1,0.0
32.8182287177731,14.439257685684854,47.292011686177936,17.31032926924334,1003.7724329953777,0.0,1,7,1,0.0
12.63049289121918,10.202203986552716,46.49550236177304,16.38231997003928,1014.0158615113664,0.0,2,7,1,0.0
11.795433869157236,18.092084633474286,65.3458278205396,5.7075590936776095,1004.4133058746181,0.0,3,7,1,0.0
30.219415656168977,73.38005601312146,47.10674777451407,2.7390737837971946,1021.7315778503486,0.0,4,7,1,0.0
27.96984673233186,86.91450499066697,14.347570413421472,3.1216636442080747,1011.5355182329155,0.0,5,7,1,0.0
27.504928503458764,44.15729594249754,50.78028847985136,19.379278860808892,995.3818712472478,46.49394271898631,6,7,1,0.3767281971075509
28.464482094969757,51.014716275995426,90.67894038860251,13.464516280147148,1007.0605519346276,139.17791076499813,7,7,1,0.41688424489493775
18.199752784215093,21.747853525874092,15.944141162021241,0.8514157560647861,1016.7672560958518,525.9325306735877,8,7,1,2.6898233621529224
27.322536971610035,54.08250821441256,68.9754640977749,2.7355851009018917,1012.5170807857288,437.42676682921,9,7,1,1.8725197309903547
27.93072473298681,21.572392160558145,59.385926496552656,9.716001302019116,1020.9842250785242,645.9476164552146,10,7,1,3.3103717785518683
17.85648581973632,58.897146495906405,74.85857267118027,4.156576085862396,1016.2494013782916,582.2488521018013,11,7,1,2.853068760244875
43.65774511144757,84.66069340646831,15.060027342759275,16.073179700000377,992.1564820413461,832.8386482650423,12,7,1,3.7311686005196334
29.738329209117875,25.65588314424317,94.16053369059945,11.464342351387298,993.9379427233355,460.09194639417,13,7,1,1.8811121255361185
13.086965027973514,71.16509744456816,62.09664277671586,12.252644155785967,1012.7412044569885,603.3455396299478,14,7,1,3.311844909442086
31.565536086338298,11.880193825465923,84.70711376911369,9.256510960984237,998.3442785479178,503.69679944721895,15,7,1,2.694076550045804
15.253183297726785,40.03977930572968,24.66067636802356,5.1212555085263105,1010.5742215923733,415.368931783128,16,7,1,2.019226703256223
32.87084603742452,18.859880626440724,73.94128893979615,11.78807226405093,1017.7276157232892,154.67255467230876,17,7,1,0.716611704906128
36.58595579007404,38.19803532765596,78.10307043339189,14.339400923214637,1010.1926055732469,24.48348793974193,18,7,1,0.020882761814317516
16.793176816482895,23.882953571110683,39.743527238707564,7.418961552603339,1004.5420999502202,0.0,19,7,1,0.0
34.63376129244322,39.86439920983099,38.395345288342206,10.098872612356706,1012.6194608889451,0.0,20,7,1,0.0
29.12780926936498,43.40182448860243,65.77962650257493,16.793679409440664,995.0266805496121,0.0,21,7,1,0.0
33.2206015999449,34.04728982247347,9.340768176021596,2.973635236449206,1015.3122798426149,0.0,22,7,1,0.0
43.967929826539475,62.52975595785033,73.5624150217509,10.904488385482008,1014.3958789799208,0.0,23,7,1,0.0
22.546118839971296,83.50816410071278,4.288675983941093,6.968253236584562,1008.0041177733301,0.0,0,8,1,0.0
17.462638356425103,42.047629928421784,19.0590301120826,14.055895164344609,999.7584723254611,0.0,1,8,1,0.0
16.104855703744768,25.387452518001716,66.41437572413672,0.37620486324789315,1017.9147325320413,0.0,2,8,1,0.0
16.841897150345616,31.65782065567867,9.832366709196382,13.409465996063775,1007.8692606129806,0.0,3,8,1,0.0
24.22898290585896,78.32006587970952,97.184209147679,2.057954680323748,992.0711917050814,0.0,4,8,1,0.0
28.411519748166437,55.73117786161183,86.83962094619007,1.29535505987316,1022.1514393144231,0.0,5,8,1,0.0
27.76690799330019,46.400882584556584,62.63023324067365,14.492466019172259,1016.8700752770412,0.0,6,8,1,0.07111273783468657
33.27183249036024,21.970937720714137,81.90574556693498,12.80684305808147,1010.4681801688938,128.63725724569065,7,8,1,0.4802586574902349
25.13001891877907,45.97818466590255,88.75800485895678,17.898718617853177,1005.2888931049015,281.71071174645033,8,8,1,1.1820639189013487
39.53534077157317,32.279360268590935,25.947564957181847,10.393099116012902,1023.5964894314592,593.5399686917908,9,8,1,2.647736947374262
22.35343166762044,85.45305022826794,84.94115879493195,10.600488510543343,1017.1257200992891,409.06975196144185,10,8,1,1.8776387477058847
52.20169166589619,80.7256087532585,19.47937836376018,14.14035671153101,1008.7247573550393,839.3391510883026,11,8,1,3.5388755211075824
31.25667347765006,16.71220334625584,41.334226414881535,6.467951527065024,1012.860386331436,824.0748522534913,12,8,1,4.034316688761988
16.428424435837172,51.33227914089943,55.82596312485993,0.7382491084386511,999.8262640605429,728.6072831967144,13,8,1,3.7290353445515305
14.291075019388877,28.004667641173768,71.38909630740325,4.600916514381157,996.8500579962109,623.7132340252783,14,8,1,3.362070673479339
29.824724152431852,42.86216716194325,3.014131772252804,4.760268237927332,999.5661841556428,759.2270167080113,15,8,1,3.7523198403225306
22.76537214674149,80.14783986011652,29.050941277818897,6.713177005563877,1000.2597634748954,382.3632655888976,16,8,1,1.6883607768559739
32.14000494092092,52.20116159108358,60.85190982103903,18.869254660809258,1015.8908457723549,142.8000566842461,17,8,1,0.26909826677926385
29.73237624573545,36.73722346966079,35.736867914911876,16.096855973262958,994.9021364251731,0.0,18,8,1,0.0
24.27171087343127,26.631068328399763,77.50250556294934,18.71912490410384,1017.2155520601187,0.0,19,8,1,0.0
16.53206281931595,74.02598875251914,65.16521611507162,19.97219180226001,1008.3188359676425,0.0,20,8,1,0.0
9.851527753141355,59.96144122914777,23.44014537237358,8.67558008174089,1003.4600586531881,0.0,21,8,1,0.0
20.53485047932979,47.445236834098495,14.592897959233309,4.541466333606092,1000.5138638357791,0.0,22,8,1,0.0
33.56398794323472,27.398748309038243,62.90469935870504,11.200083225104983,1007.9620211591364,0.0,23,8,1,0.0
27.14093744130204,36.739709932570506,45.04673277047577,17.622688278962375,1001.1131461920518,0.0,0,9,1,0.0
12.542612212880119,86.78747413908148,16.89570411013186,9.314637220291564,1005.0308197350146,0.0,1,9,1,0.0
26.73180925851182,51.607195008466746,32.63742053183773,10.10798605144507,1015.8655351388823,0.0,2,9,1,0.0
,,30.30467483185866,2.688782118556534,1011.9099477223602,0.0,3,9,1,0.0
16.16142563798867,51.71376338786591,10.81319723393751,8.409109851355222,1016.1793831765614,0.0,4,9,1,0.0
26.53725105945528,72.31908047196869,54.690901926522805,7.739896196171562,1014.9540791375093,0.0,5,9,1,0.0
25.58208718446,37.208714920229504,76.36486339125541,7.033770057308992,1018.5275372663023,0.0,6,9,1,0.0
13.570297021693769,24.296489674608708,57.5466888852987,17.745973398483997,997.059148589735,153.1846439724963,7,9,1,0.7934444287285941
28.577873603482832,56.794889467123824,82.62913649373523,1.1860286642466589,1024.8293049815657,284.70080710668446,8,9,1,1.338882761295309
30.607845263682343,63.21632827848538,12.756854721543132,19.442943657946937,1006.6519657455048,618.3946392243474,9,9,1,3.130549542741143
35.830512431752766,67.01744023668397,43.56118578222239,0.16493650546272054,1015.1381528328304,716.6202077918082,10,9,1,3.4074096342360445
35.53802052034903,80.55900726129038,60.94151036580991,18.91188027899618,1013.7212557050462,624.1977510941076,11,9,1,2.86799752628455
11.223306320429089,39.69392965512904,67.60015609419074,10.960950056770871,1009.815252961596,612.1206236978953,12,9,1,3.150057441228835
15.621749600848773,16.028391698311346,69.5786306423427,14.048904888002316,1024.8535676512054,655.8983007722903,13,9,1,3.6460397088985466
30.150352672086598,86.66788669047537,72.89654270978811,3.7426569939024645,997.6060547372911,586.4891131419721,14,9,1,2.9354662191861265
30.137859509122087,44.80095419499801,65.14298121960167,13.08423078033214,1004.760510354766,465.5354432583816,15,9,1,1.9445847238972074
30.15047686306048,59.86060077385051,9.422808894086765,17.639153370554652,994.4705695728901,519.8923855274345,16,9,1,2.8480329374455975
63.52731490654721,63.304425850263385,69.53056776022964,2.789602796673032,996.3642415193892,208.67924965674513,17,9,1,0.9693009469061614
30.70890510693167,53.72109669609628,72.47826567743876,2.541632245465799,1014.9537422251868,94.95693950617598,18,9,1,0.5917688525613336
36.35565640180599,26.420602378901606,99.34799343336272,6.079558182989455,990.1694937567148,0.0,19,9,1,0.0
34.54001763493203,70.41144400929132,69.3362436701126,3.234517849507963,1021.1437227979378,0.0,20,9,1,0.0
31.51391251305798,74.30015794432653,68.6830395751549,2.212916961866942,1012.1614569144028,0.0,21,9,1,0.0
21.847307553596544,54.238046881395185,51.4813290181972,13.566380719705835,1005.4316768800716,0.0,22,9,1,0.0
32.589692204932675,49.08489284678733,86.7922908585114,4.276532278249816,1001.5976387536424,0.0,23,9,1,0.0
17.27174785462428,19.115054650238825,99.68347619611583,13.340297988039724,994.4195917009971,0.0,0,10,1,0.0
22.63181393259991,16.716132919982705,77.9044870197432,17.238584542316325,1022.2546905258856,0.0,1,10,1,0.0
20.146364521708964,37.1651876450823,61.25003778578084,13.04049582826001,1014.9312813762341,0.0,2,10,1,0.0
25.818741393863224,34.86769244139146,7.8954826931568185,2.3873413983080183,1001.7737549624114,0.0,3,10,1,0.0
48.146585666735085,86.29251607706169,72.67391317296276,11.4715514809489,992.4827662804217,0.0,4,10,1,0.0
6.3273480740825185,72.68981939547439,70.85615685819504,7.872573684231017,1001.3988991039356,0.0,5,10,1,0.0
31.862601903745134,62.7939436207248,77.55681478094317,6.867418734449895,996.462200318318,36.64630673096361,6,10,1,0.2207765278167723
8.872841288103483,51.41184712140841,12.455538839948932,6.370629372596643,1017.5195659630923,328.0605459976292,7,10,1,1.8451389107896325
20.280681342105666,23.389402458132107,65.37325001261435,18.58864447639291,1015.1859539664725,339.6633335396126,8,10,1,1.7142909425826625
35.889505969673664,88.27653377474272,29.57239049516747,14.850149133554556,1007.4356219563024,672.5339007168303,9,10,1,3.1109250364410563
25.642800190954627,40.0032558592168,76.02712434028336,2.6769757916059,1021.0044386081853,607.856617582915,10,10,1,2.9648802586970584
,,24.037395403146622,9.520109594649275,996.323824084868,842.7034342154543,11,10,1,4.63395619900863
17.846962907400318,49.503911657259685,68.39786768204107,6.364461505078392,1005.8187954901723,623.5836425258818,12,10,1,3.148004793318644
31.795977489346757,79.91984092904666,29.49929469839797,19.558766250919163,1014.8717106387442,797.8213818473271,13,10,1,3.966412120683004
17.696333682828634,80.98328014218636,0.8994292817431138,19.56057945906339,992.3730822401537,882.8869689547527,14,10,1,4.349641000596696
27.164585895819748,10.87727328451578,63.33579119730955,6.390689486660699,1003.0437076313149,425.6955935429628,15,10,1,2.5181047027439307
25.455718399038137,80.90365958011198,11.326908315892236,7.042262322909094,1010.0082680763763,448.9961859274574,16,10,1,2.3046635752477265
,31.718737399988683,65.9291472788214,11.988284142730912,1002.8381238557959,233.3619672509454,17,10,1,1.2651439967751397
46.439440893253256,13.117789117473846,92.56094483569375,9.586140286550002,1006.8069646245463,33.34169827227125,18,10,1,0.337667689356853
31.33919022318011,77.82322162902994,96.92459342110902,4.262017443168828,1011.2841422278475,0.0,19,10,1,0.0
